District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Gender,Major field of study,In number
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,40-44 Yrs,Female,Not stated,16
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Humanities and arts,9
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Business & administration,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Education,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Health,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,"Engineering, manuf. and construction",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Law,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Social & behavioural science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Mathematics and statistics,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,"Agriculture, forestry & fishery",1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Computing,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Journalism and information,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Others,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,45-49 Yrs,Female,Not stated,8
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Humanities and arts,3
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Business & administration,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Education,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Health,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,"Engineering, manuf. and construction",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Law,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Social & behavioural science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Mathematics and statistics,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,"Agriculture, forestry & fishery",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Computing,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Journalism and information,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Others,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,50-54 Yrs,Female,Not stated,2
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Humanities and arts,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Business & administration,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Education,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Health,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,"Engineering, manuf. and construction",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Law,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Social & behavioural science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Mathematics and statistics,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,"Agriculture, forestry & fishery",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Computing,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Journalism and information,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Others,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,55-59 Yrs,Female,Not stated,2
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Humanities and arts,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Business & administration,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Education,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Health,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,"Engineering, manuf. and construction",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Law,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Social & behavioural science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Mathematics and statistics,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,"Agriculture, forestry & fishery",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Computing,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Journalism and information,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Others,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,60-64 Yrs,Female,Not stated,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Humanities and arts,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Business & administration,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Education,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Science,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Health,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,"Engineering, manuf. and construction",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Law,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Social & behavioural science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Mathematics and statistics,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,"Agriculture, forestry & fishery",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Computing,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Journalism and information,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Others,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,65-69 Yrs,Female,Not stated,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Humanities and arts,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Business & administration,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Education,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Health,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,"Engineering, manuf. and construction",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Law,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Social & behavioural science,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Mathematics and statistics,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,"Agriculture, forestry & fishery",0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Computing,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Journalism and information,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Others,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,75+ Yrs,Female,Not stated,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Humanities and arts,82
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Business & administration,108
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Education,55
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Science,33
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Health,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,"Engineering, manuf. and construction",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Law,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Social & behavioural science,4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Mathematics and statistics,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Male,Not stated,46
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Humanities and arts,347
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Business & administration,297
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Education,255
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Science,90
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Health,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,"Engineering, manuf. and construction",4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Law,7
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Social & behavioural science,21
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Mathematics and statistics,39
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,"Agriculture, forestry & fishery",4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Computing,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,20-24 Yrs,Male,Not stated,172
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Humanities and arts,301
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Business & administration,148
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Education,170
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Science,40
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Health,12
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,"Engineering, manuf. and construction",12
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Law,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Social & behavioural science,32
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Mathematics and statistics,25
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,"Agriculture, forestry & fishery",4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Computing,3
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,25-29 Yrs,Male,Not stated,89
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Humanities and arts,251
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Business & administration,71
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Education,108
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Science,26
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Health,12
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,"Engineering, manuf. and construction",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Law,4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Social & behavioural science,25
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Mathematics and statistics,15
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,"Agriculture, forestry & fishery",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Computing,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,30-34 Yrs,Male,Not stated,62
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Humanities and arts,205
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Business & administration,81
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Education,132
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Science,30
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Health,13
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,"Engineering, manuf. and construction",3
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Law,15
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Social & behavioural science,35
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Mathematics and statistics,17
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Computing,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,35-39 Yrs,Male,Not stated,54
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Humanities and arts,192
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Business & administration,66
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Education,113
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Science,23
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Health,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,"Engineering, manuf. and construction",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Law,14
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Social & behavioural science,29
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Mathematics and statistics,18
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,"Agriculture, forestry & fishery",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Computing,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,40-44 Yrs,Male,Not stated,56
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Humanities and arts,151
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Business & administration,37
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Education,79
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Science,14
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Health,7
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,"Engineering, manuf. and construction",3
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Law,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Social & behavioural science,13
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Mathematics and statistics,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,"Agriculture, forestry & fishery",3
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,45-49 Yrs,Male,Not stated,52
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Humanities and arts,126
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Business & administration,20
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Education,62
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Science,7
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Health,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,"Engineering, manuf. and construction",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Law,6
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Social & behavioural science,21
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Mathematics and statistics,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,"Agriculture, forestry & fishery",5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,50-54 Yrs,Male,Not stated,39
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Humanities and arts,102
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Business & administration,15
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Education,32
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Science,10
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Health,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,"Engineering, manuf. and construction",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Law,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Social & behavioural science,11
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Mathematics and statistics,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,"Agriculture, forestry & fishery",2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,55-59 Yrs,Male,Not stated,36
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Humanities and arts,80
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Business & administration,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Education,18
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Science,6
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Health,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,"Engineering, manuf. and construction",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Law,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Social & behavioural science,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Mathematics and statistics,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,60-64 Yrs,Male,Not stated,19
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Humanities and arts,47
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Business & administration,3
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Education,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Science,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Health,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,"Engineering, manuf. and construction",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Law,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Social & behavioural science,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Mathematics and statistics,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,65-69 Yrs,Male,Not stated,15
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Humanities and arts,20
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Business & administration,4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Education,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Science,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Health,5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,"Engineering, manuf. and construction",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Law,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Social & behavioural science,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Mathematics and statistics,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,70-74 Yrs,Male,Not stated,14
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Humanities and arts,31
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Business & administration,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Education,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Science,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Health,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,"Engineering, manuf. and construction",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Law,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Social & behavioural science,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Mathematics and statistics,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,75+ Yrs,Male,Not stated,10
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Humanities and arts,116
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Business & administration,81
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Education,169
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Science,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Health,7
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,"Engineering, manuf. and construction",1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Law,1
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Social & behavioural science,6
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Mathematics and statistics,4
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,"Agriculture, forestry & fishery",0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Computing,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Journalism and information,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Others,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,15-19 Yrs,Female,Not stated,89
