District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Occupation,Gender,Status of employment,Value
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employee,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Own account holder,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Unpaid family worker,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Not stated,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Employer,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Employee,75
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Own account holder,131
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Unpaid family worker,2
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Not stated,5
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Not Stated,Female,Employer,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Not Stated,Female,Employee,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Not Stated,Female,Own account holder,5
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Not Stated,Female,Unpaid family worker,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Not Stated,Female,Not stated,4
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Male,Employer,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Male,Employee,173
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Male,Own account holder,2
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Male,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Male,Not stated,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Male,Employer,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Male,Employee,190
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Male,Own account holder,175
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Male,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Male,Not stated,9
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Male,Employer,16
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Male,Employee,1791
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Male,Own account holder,102
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Male,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Male,Not stated,53
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Male,Employer,27
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Male,Employee,717
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Male,Own account holder,65
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Male,Unpaid family worker,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Male,Not stated,40
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Male,Employer,17
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Male,Employee,895
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Male,Own account holder,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Male,Unpaid family worker,8
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Male,Not stated,17
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Male,Employer,8
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Male,Employee,998
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Male,Own account holder,1441
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Male,Unpaid family worker,33
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Male,Not stated,63
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employer,179
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employee,514
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Own account holder,21857
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Unpaid family worker,29
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Not stated,277
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Male,Employer,22
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Male,Employee,2071
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Male,Own account holder,862
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Male,Unpaid family worker,8
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Male,Not stated,37
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employer,10
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employee,159
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Own account holder,35
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Not stated,5
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Male,Employer,4
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Male,Employee,1428
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Male,Own account holder,315
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Male,Unpaid family worker,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Male,Not stated,60
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Male,Employer,10
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Male,Employee,216
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Male,Own account holder,12
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Male,Unpaid family worker,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Male,Not stated,22
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Female,Employer,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Female,Employee,7
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Female,Own account holder,17
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Female,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Armed Forces,Female,Not stated,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Female,Employer,18
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Female,Employee,60
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Female,Own account holder,102
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Female,Unpaid family worker,11
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Managers,Female,Not stated,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Female,Employer,2
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Female,Employee,699
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Female,Own account holder,18
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Female,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Professionals,Female,Not stated,21
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employer,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employee,225
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Own account holder,22
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Unpaid family worker,9
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Not stated,21
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Female,Employer,4
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Female,Employee,146
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Female,Own account holder,2
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Female,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Office assistance,Female,Not stated,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Female,Employer,6
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Female,Employee,115
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Female,Own account holder,699
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Female,Unpaid family worker,17
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Service & sale workers,Female,Not stated,32
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employer,288
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employee,438
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Own account holder,43087
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Unpaid family worker,225
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Not stated,693
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Female,Employer,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Female,Employee,388
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Female,Own account holder,362
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Female,Unpaid family worker,7
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Craft and related trades workers,Female,Not stated,15
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employer,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employee,8
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Own account holder,16
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Not stated,2
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Female,Employer,8
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Female,Employee,596
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Female,Own account holder,1338
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Female,Unpaid family worker,48
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Elementary Occupations,Female,Not stated,60
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Female,Employer,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Female,Employee,31
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Female,Own account holder,60
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Female,Unpaid family worker,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Not Stated,Female,Not stated,30
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Male,Employer,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Male,Employee,41
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Male,Own account holder,16
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Male,Unpaid family worker,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Male,Not stated,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Male,Employer,62
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Male,Employee,153
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Male,Own account holder,295
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Male,Unpaid family worker,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Male,Not stated,12
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Male,Employer,45
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Male,Employee,2269
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Male,Own account holder,298
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Male,Unpaid family worker,8
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Male,Not stated,78
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Employer,64
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Employee,645
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Own account holder,117
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Unpaid family worker,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Not stated,15
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Male,Employer,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Male,Employee,551
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Male,Own account holder,44
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Male,Unpaid family worker,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Male,Not stated,23
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Employer,49
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Employee,780
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Own account holder,1766
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Unpaid family worker,14
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Not stated,131
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employer,421
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employee,1205
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Own account holder,35774
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Unpaid family worker,184
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Not stated,774
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Employer,137
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Employee,3564
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Own account holder,1019
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Unpaid family worker,2
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Not stated,143
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employer,23
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employee,642
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Own account holder,146
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Unpaid family worker,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Not stated,28
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Employer,36
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Employee,1576
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Own account holder,377
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Unpaid family worker,25
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Not stated,127
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Not Stated,Male,Employer,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Not Stated,Male,Employee,249
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Not Stated,Male,Own account holder,67
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Not Stated,Male,Unpaid family worker,4
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Not Stated,Male,Not stated,52
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Female,Employer,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Female,Employee,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Female,Own account holder,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Female,Unpaid family worker,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Armed Forces,Female,Not stated,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Female,Employer,19
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Female,Employee,46
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Female,Own account holder,316
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Female,Unpaid family worker,2
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Managers,Female,Not stated,15
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Female,Employer,25
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Female,Employee,1302
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Female,Own account holder,85
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Female,Unpaid family worker,8
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Professionals,Female,Not stated,52
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employer,2
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employee,206
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Own account holder,29
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Unpaid family worker,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Not stated,3
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Female,Employer,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Female,Employee,192
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Female,Own account holder,12
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Female,Unpaid family worker,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Office assistance,Female,Not stated,5
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Employer,10
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Employee,156
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Own account holder,1947
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Unpaid family worker,23
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Not stated,80
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employer,758
